transaction_id,date,dealer_id,car_id,sale_price,margin,channel
1565,2024-12-13 06:56:46,20,2439,40980.42269349114,5434.422693491142,auction
1566,2024-12-10 00:12:42,20,2442,17062.73953662633,1947.73953662633,wholesale
1567,2024-11-22 12:00:36,20,2443,39924.40511598114,6439.405115981142,direct
1568,2024-08-31 02:11:00,21,2446,47295.10265078374,6663.102650783738,wholesale
1569,2025-07-20 11:02:32,21,2448,46164.1797497782,5195.179749778203,auction
1570,2024-12-08 19:05:38,21,2449,28325.897418830442,3710.897418830442,auction
1571,2025-01-25 04:40:36,21,2451,48726.259316484146,7780.2593164841455,auction
1572,2023-10-20 02:56:38,21,2453,23271.709429397608,2907.709429397608,direct
1573,2024-06-21 15:53:44,21,2454,35656.41180970009,5624.41180970009,direct
1574,2023-04-24 06:48:36,21,2457,45616.08324181335,7351.0832418133505,wholesale
1575,2024-11-20 21:13:47,21,2458,25769.306851139296,3898.3068511392958,auction
1576,2023-12-29 23:27:58,21,2460,13870.878970836508,1947.8789708365075,wholesale
1577,2025-07-20 18:31:56,21,2461,31839.689346123374,4124.689346123374,auction
1578,2023-07-27 08:15:47,21,2462,52604.12574076211,6292.125740762109,direct
1579,2025-06-10 10:33:23,21,2464,29106.14306486927,4002.1430648692694,auction
1580,2024-01-18 06:14:30,21,2466,49695.787900751726,8439.787900751726,wholesale
1581,2024-06-28 14:04:02,21,2467,31318.642122362256,5219.6421223622565,direct
1582,2026-01-09 16:29:53,21,2468,29445.139276843616,3345.1392768436162,direct
1583,2023-10-13 14:11:16,21,2469,25441.795777197778,3599.795777197778,auction
1584,2023-12-09 18:49:37,21,2470,40258.629683598214,5832.629683598214,wholesale
1585,2023-08-03 21:03:15,21,2471,45932.88137184444,6569.8813718444435,auction
1586,2023-06-19 07:11:11,21,2473,45311.1275297401,4546.127529740101,direct
1587,2025-07-07 21:30:49,21,2474,32766.052827420044,4099.052827420044,wholesale
1588,2025-11-13 19:29:24,21,2475,38990.7171791665,5414.717179166502,auction
1589,2024-12-04 11:07:13,21,2476,29986.687609413995,3764.6876094139952,auction
1590,2023-10-05 22:27:12,21,2477,12550.521997235128,1508.5219972351279,auction
1591,2023-09-26 21:26:58,21,2478,54574.84957962755,6082.849579627553,auction
1592,2025-02-22 03:30:17,21,2481,54400.264716168014,7014.264716168014,auction
1593,2024-11-21 00:05:32,21,2482,53222.76017374389,6801.760173743889,wholesale
1594,2023-03-30 14:55:15,21,2484,37967.02743235306,5427.027432353061,direct
1595,2024-07-14 05:36:31,21,2485,31972.019182114993,3701.019182114993,auction
1596,2025-01-30 02:10:11,21,2487,56517.6940707878,9314.694070787802,wholesale
1597,2023-12-18 06:28:27,21,2489,15929.152181838683,2402.1521818386827,direct
1598,2023-09-16 21:01:20,21,2490,30722.170639984855,4966.170639984855,wholesale
1599,2024-03-06 07:14:10,21,2492,46489.90793796364,5564.907937963639,auction
1600,2025-03-13 08:38:32,21,2494,18986.586756063738,1998.586756063738,wholesale
1601,2023-12-03 19:09:59,21,2495,22033.240585640142,2092.240585640142,auction
1602,2025-06-12 03:03:10,21,2497,29403.118691547264,3797.1186915472645,auction
1603,2024-01-29 02:38:13,21,2498,48000.310979487505,8033.310979487505,wholesale
1604,2024-08-16 09:43:57,21,2500,58187.04395265463,9725.043952654632,wholesale
1605,2023-05-25 12:16:27,21,2501,19283.152473636615,2344.1524736366155,auction
1606,2025-03-04 11:18:05,21,2503,40529.707476335396,4921.707476335396,auction
1607,2025-01-28 01:03:57,21,2505,40499.13947462069,6442.139474620693,wholesale
1608,2023-07-31 20:19:48,21,2506,20692.41983376965,3167.4198337696507,wholesale
1609,2025-11-30 22:35:31,21,2507,14227.7390078204,1922.7390078204007,direct
1610,2025-02-20 12:59:24,21,2508,32508.168992889365,2974.1689928893647,wholesale
1611,2025-01-08 14:16:31,21,2511,14536.719833385165,1411.7198333851647,wholesale
1612,2025-08-25 11:21:31,21,2512,46868.4421304557,4649.442130455704,direct
1613,2025-11-02 07:09:20,21,2514,27785.78375279659,4308.783752796589,direct
1614,2025-06-24 12:19:06,21,2515,49179.98417504134,7343.98417504134,wholesale
1615,2026-01-11 23:02:02,21,2516,31304.711165345652,3071.7111653456523,wholesale
1616,2026-01-24 03:29:30,21,2517,53111.36677875552,5109.366778755517,wholesale
1617,2024-02-25 18:59:19,21,2519,11703.578413810232,1326.5784138102317,wholesale
1618,2024-07-04 20:21:55,21,2520,49228.50292275522,5979.502922755222,direct
1619,2025-12-22 13:27:41,21,2522,13815.378372849797,1276.3783728497965,auction
1620,2024-10-10 16:21:31,21,2523,45946.01232044318,4169.01232044318,direct
1621,2024-12-09 10:01:03,22,2528,23773.41236673467,2338.4123667346685,auction
1622,2024-12-02 03:18:25,22,2529,11559.239348797577,1096.239348797577,wholesale
1623,2025-12-22 13:11:19,22,2530,39650.69750736581,4999.69750736581,direct
1624,2025-03-11 07:39:44,22,2531,17508.41918874596,2625.41918874596,direct
1625,2024-11-25 23:07:56,22,2533,13666.59860012784,1464.5986001278397,auction
1626,2025-05-28 05:36:24,22,2534,15372.321643135112,2025.321643135112,wholesale
1627,2026-01-05 06:18:16,22,2536,26780.46520524912,2344.4652052491183,wholesale
1628,2025-12-29 05:26:39,22,2537,15063.923847170909,1567.9238471709086,auction
1629,2024-04-16 16:00:34,22,2538,24977.83589722981,2748.8358972298083,direct
1630,2025-01-03 19:53:26,22,2539,13569.479577792008,1436.479577792008,direct
1631,2024-05-27 10:39:28,22,2540,36294.47912751365,5568.479127513652,direct
1632,2024-01-08 04:20:08,22,2541,55423.21678164361,9264.216781643612,direct
1633,2023-07-28 13:47:23,22,2542,49655.40783079182,4922.407830791817,wholesale
1634,2024-04-26 13:38:16,22,2544,26856.829052950354,3176.829052950354,auction
1635,2024-04-06 16:53:35,22,2545,51779.28439902743,8184.284399027427,wholesale
1636,2025-08-13 00:32:24,22,2546,17347.796365111808,1606.796365111808,direct
1637,2024-03-18 04:20:52,22,2547,38585.53544723016,3493.5354472301624,direct
1638,2026-02-04 06:00:17,22,2548,28369.162832810784,3074.1628328107836,direct
1639,2025-05-08 02:37:05,22,2549,26074.659675071904,3482.6596750719036,wholesale
1640,2025-06-15 10:53:47,22,2550,53485.767312637705,4652.767312637705,direct
1641,2025-01-29 14:31:33,22,2551,34413.06054761332,5366.0605476133205,direct
1642,2025-05-01 15:27:44,22,2553,21560.841526597942,2375.841526597942,auction
1643,2025-01-20 01:53:37,22,2554,53790.01246618744,4808.012466187443,direct
1644,2023-04-24 14:02:10,22,2555,36473.71772899125,3403.7177289912506,direct
1645,2025-07-06 23:31:31,22,2557,28793.697103352104,4621.697103352104,direct
1646,2023-11-02 07:00:09,22,2561,37230.96298318731,3948.96298318731,wholesale
1647,2025-06-30 10:59:45,22,2565,13581.123087594384,1836.1230875943838,direct
1648,2023-08-05 12:47:54,22,2566,33398.57919373828,4549.579193738282,wholesale
1649,2024-01-15 14:10:15,22,2567,13152.756038874602,1432.7560388746024,wholesale
1650,2024-11-29 06:49:53,22,2568,47938.241913277365,5023.241913277365,wholesale
1651,2025-07-09 14:22:13,22,2570,36868.14262227901,4376.1426222790105,direct
1652,2025-04-30 18:26:59,22,2571,54052.989109167356,5320.989109167356,auction
1653,2025-12-29 00:28:35,22,2572,15560.223261160243,1850.223261160243,auction
1654,2025-10-05 22:02:03,22,2574,24897.55085211346,2129.5508521134616,auction
1655,2025-03-17 04:17:06,22,2575,26317.303170059175,2253.3031700591746,direct
1656,2024-04-23 07:33:25,22,2576,43936.32830912764,5959.328309127639,direct
1657,2025-02-05 12:17:08,22,2577,37928.40888311364,4481.40888311364,wholesale
1658,2024-01-07 11:20:02,22,2578,23535.468483196822,3877.4684831968225,direct
1659,2023-09-21 16:14:00,22,2579,24442.78349193124,4024.783491931241,direct
1660,2024-08-02 02:58:53,22,2583,42163.53947093117,6012.539470931173,wholesale
1661,2024-11-12 15:45:03,22,2584,42393.38235373818,3724.382353738183,auction
1662,2025-09-13 15:24:58,22,2585,45990.255024341604,6271.255024341604,wholesale
1663,2025-12-17 12:52:03,22,2586,25290.641804490348,3528.6418044903476,auction
1664,2024-10-10 21:44:02,22,2588,15133.561875198828,1705.5618751988277,direct
1665,2024-10-23 10:53:07,22,2589,38282.32734430506,5637.327344305057,direct
1666,2024-06-17 22:28:27,22,2590,33776.429093018356,5582.429093018356,wholesale
1667,2023-03-30 22:21:04,22,2591,52558.55330399367,8841.55330399367,auction
1668,2025-06-28 12:10:42,22,2596,24490.282203710292,3219.2822037102924,auction
1669,2025-09-07 15:17:30,22,2597,37978.701722342244,4501.7017223422445,auction
1670,2024-11-07 13:09:17,22,2598,25686.863680614366,3456.863680614366,auction
1671,2024-11-17 23:17:51,22,2599,26955.35592630685,4298.355926306849,direct
1672,2025-01-13 02:29:46,22,2600,53861.78208826587,8449.78208826587,direct
1673,2025-07-11 03:00:07,22,2601,26683.31047638384,2788.3104763838382,direct
1674,2023-12-10 03:02:14,23,2603,24665.62779139895,2247.6277913989506,direct
1675,2024-04-19 18:12:47,23,2604,14920.758774802398,1915.758774802398,auction
1676,2023-06-27 03:10:08,23,2605,48658.4664816626,7853.466481662603,wholesale
1677,2024-04-02 16:08:01,23,2606,26029.75445467793,2938.754454677932,direct
1678,2025-09-03 09:48:56,23,2608,44650.83050435534,3874.830504355341,wholesale
1679,2025-04-22 12:44:52,23,2610,30667.816708622726,4911.816708622726,direct
1680,2024-01-11 17:34:33,23,2611,26725.910545653664,4183.910545653664,wholesale
1681,2026-01-01 21:24:16,23,2612,21816.113935274137,2219.1139352741375,wholesale
1682,2025-08-26 08:52:32,23,2613,41932.11809851395,4691.118098513951,auction
1683,2026-01-09 04:34:42,23,2614,53616.97430147461,4767.974301474613,auction
1684,2024-03-06 16:42:40,23,2615,29481.100004950757,4177.100004950757,direct
1685,2025-10-05 18:02:03,23,2616,56130.631682661515,9569.631682661515,auction
1686,2023-08-07 10:58:00,23,2618,58373.30361195376,8397.303611953757,wholesale
1687,2024-07-20 08:43:27,23,2619,58170.56012848743,9181.560128487428,auction
1688,2024-03-13 11:59:11,23,2624,18198.368702014875,2346.3687020148755,wholesale
1689,2023-08-21 03:24:42,23,2626,36795.273464043195,5134.273464043195,auction
1690,2025-01-24 18:29:09,23,2627,26286.38008462219,2326.3800846221893,wholesale
1691,2024-07-22 21:14:09,23,2628,47641.44229829285,5251.442298292852,wholesale
1692,2023-09-22 12:47:59,23,2629,29205.450526913562,4917.4505269135625,wholesale
1693,2023-11-20 01:00:28,23,2630,26960.561516602895,3189.5615166028947,auction
1694,2025-06-18 15:30:29,23,2631,22986.47433071279,3093.47433071279,wholesale
1695,2025-04-05 05:49:05,23,2632,37608.35393521787,5647.3539352178705,auction
1696,2025-10-06 17:27:20,23,2633,27344.24219607202,4097.24219607202,direct
1697,2023-05-22 19:50:15,23,2634,38051.30138370603,3475.301383706028,direct
1698,2025-02-06 15:22:33,23,2635,17588.05002958884,2839.0500295888414,auction
1699,2024-08-06 17:17:18,23,2636,11111.049376416951,980.0493764169514,wholesale
1700,2024-03-11 00:51:08,23,2637,47749.79462605022,7159.794626050221,wholesale
1701,2024-03-04 15:25:55,23,2638,27715.92786649849,4244.927866498489,wholesale
1702,2024-08-08 09:46:28,23,2640,44975.38513775991,6640.385137759913,direct
1703,2024-03-14 17:00:44,23,2641,54840.97410149962,6753.974101499618,direct
1704,2025-04-29 12:04:01,23,2642,29015.48702863613,3957.4870286361293,auction
1705,2025-10-15 09:18:47,23,2645,45166.747705664005,4455.7477056640055,direct
1706,2025-06-29 07:39:46,23,2647,52342.276776123115,6173.276776123115,direct
1707,2024-03-04 02:02:09,23,2648,46857.38754692787,5271.387546927872,auction
1708,2023-09-11 16:01:44,23,2649,50021.72633236638,4750.726332366379,direct
1709,2023-08-22 16:49:56,23,2650,27795.82116995608,3175.8211699560816,auction
1710,2025-06-20 04:57:24,23,2655,47234.90605937033,7440.9060593703325,direct
1711,2024-02-15 20:34:25,23,2656,20759.86032663293,1941.86032663293,wholesale
1712,2024-12-05 04:42:21,23,2657,45307.2939759002,6957.2939759001965,direct
1713,2025-09-04 01:16:27,23,2658,16951.6445230825,2891.644523082501,wholesale
1714,2025-08-24 10:10:03,23,2659,45111.94561712376,7102.945617123762,wholesale
1715,2023-08-14 21:28:57,23,2660,57002.016275631984,9137.016275631984,direct
1716,2024-05-20 18:30:23,23,2661,33881.06182006182,5740.061820061819,direct
1717,2023-07-24 21:00:30,23,2662,22964.461823489124,2692.461823489124,auction
1718,2024-11-11 03:28:21,23,2663,15629.6016710923,2375.6016710922995,wholesale
1719,2025-07-29 16:08:16,23,2665,55295.41994317855,8552.419943178553,direct
1720,2024-08-23 16:38:01,23,2666,31777.806757339087,3777.806757339087,auction
1721,2025-11-20 06:56:34,23,2669,53473.92680292427,6970.926802924267,direct
1722,2024-04-17 01:49:17,23,2671,12277.207891157315,1331.2078911573153,direct
1723,2024-05-09 00:27:25,23,2672,20058.35020067453,2757.3502006745293,wholesale
1724,2025-05-14 17:20:49,23,2673,50135.53607881903,8156.53607881903,wholesale
1725,2026-01-18 09:33:02,23,2674,30476.641344231506,3818.641344231506,auction
1726,2025-11-22 04:38:24,23,2679,29741.211744572414,2723.2117445724143,direct
1727,2023-12-05 12:23:07,23,2680,29457.23991125428,3652.2399112542807,wholesale
1728,2024-04-12 21:28:16,23,2681,36894.84847607225,5993.8484760722495,auction
1729,2024-07-17 23:35:16,23,2682,34051.64461676497,3648.64461676497,wholesale
1730,2024-02-17 14:11:23,23,2683,25606.32955456757,2316.3295545675683,auction
1731,2025-05-13 19:03:16,23,2684,48239.452565557775,7953.4525655577745,direct
1732,2025-03-21 05:51:40,23,2685,34298.772354892484,3392.772354892484,auction
1733,2025-01-05 03:29:20,23,2686,40138.191145995355,3792.1911459953553,auction
1734,2024-04-27 03:51:54,23,2687,27136.141170769824,3560.1411707698244,auction
1735,2024-06-05 04:15:03,23,2691,50190.794344700626,8148.7943447006255,wholesale
1736,2023-06-12 03:17:33,23,2692,15176.181491899875,1979.1814918998753,wholesale
1737,2025-06-22 11:13:50,23,2695,29758.46117614016,4010.461176140161,auction
1738,2023-11-12 17:24:36,23,2696,55914.7096759881,8869.709675988102,direct
1739,2023-05-25 12:37:24,23,2697,45159.00650347711,6327.0065034771105,wholesale
1740,2023-08-15 23:10:22,23,2699,46121.27568103647,5695.2756810364735,wholesale
1741,2025-08-26 20:33:51,23,2701,11091.351997290078,1089.3519972900776,auction
1742,2024-04-03 20:02:30,23,2703,27227.208458144425,2383.208458144425,direct
1743,2024-06-06 22:32:45,23,2704,35766.89068259499,4319.890682594989,auction
1744,2023-12-14 13:10:03,23,2705,57918.310576470125,8276.310576470125,wholesale
1745,2025-10-08 03:16:54,23,2706,30541.42363113094,3944.4236311309396,direct
1746,2024-10-30 14:13:03,23,2707,29049.32635995693,4562.326359956929,wholesale
1747,2025-04-06 00:38:16,23,2709,11814.580677790176,1268.5806777901762,direct
1748,2024-09-21 22:31:24,23,2710,14054.218730311843,1580.2187303118426,direct
1749,2023-06-12 11:11:03,23,2711,49877.2854864195,8199.285486419503,direct
1750,2023-07-23 00:14:39,23,2715,52662.47867426734,6683.478674267339,auction
1751,2025-12-24 10:56:53,23,2717,25379.1485433038,3030.1485433037997,auction
1752,2024-10-22 09:47:26,23,2718,47445.41712647673,5352.417126476728,auction
1753,2025-02-03 01:54:18,23,2720,44520.599380801556,5735.5993808015555,auction
1754,2024-12-18 11:56:45,23,2721,55882.4041529403,7445.404152940297,direct
1755,2025-10-05 06:56:06,23,2724,40793.518046798294,6037.518046798294,auction
1756,2023-08-15 09:49:46,23,2725,25885.593558903634,2512.5935589036344,direct
1757,2025-05-02 14:08:51,23,2726,44724.89292682203,7393.892926822031,direct
1758,2024-02-24 09:39:41,23,2727,28113.368947187115,4617.368947187115,wholesale
1759,2025-08-30 22:12:54,23,2728,45010.38437492561,6429.384374925612,wholesale
1760,2023-11-05 20:58:09,23,2729,41098.10757179261,4546.107571792607,wholesale
1761,2025-09-30 09:49:26,23,2730,46987.24285796383,5719.242857963829,auction
1762,2025-06-11 05:30:01,23,2731,15785.083857316922,2609.083857316922,wholesale
1763,2024-10-19 22:22:20,23,2732,33708.31800962453,5489.318009624527,wholesale
1764,2025-02-27 17:52:12,23,2734,47905.53853539423,6299.538535394233,auction
1765,2024-10-22 01:11:27,23,2735,23529.78162690383,3121.7816269038303,wholesale
1766,2025-10-25 10:32:54,23,2737,48638.562382323405,7476.5623823234055,auction
1767,2023-03-30 10:03:29,23,2738,25775.54982497741,3636.54982497741,auction
1768,2025-04-28 04:54:31,23,2739,16052.100062130408,2247.1000621304083,wholesale
1769,2023-07-26 11:36:28,23,2740,32163.80185950872,3495.8018595087196,auction
1770,2024-05-14 12:30:55,23,2741,28243.76589502835,4103.765895028351,wholesale
1771,2024-10-23 01:21:25,23,2743,50596.0134397544,7912.0134397544025,wholesale
1772,2026-01-26 10:09:07,23,2744,13335.837785656791,2051.8377856567913,direct
1773,2025-05-19 16:27:55,23,2745,36371.190799840544,4356.190799840544,auction
1774,2024-08-25 01:39:37,23,2746,23933.957930054534,3564.957930054534,wholesale
1775,2025-10-15 06:50:43,23,2749,48506.972724809704,7034.972724809704,direct
1776,2026-01-14 03:42:00,23,2752,56003.30090384086,8806.300903840864,wholesale
1777,2025-05-25 06:20:29,23,2754,50721.90851698939,5178.908516989388,auction
1778,2024-07-15 15:11:34,23,2756,22524.535541697944,2489.5355416979437,auction
1779,2025-06-29 23:26:52,23,2757,16408.963268355874,1491.9632683558739,direct
1780,2024-12-28 01:41:18,23,2758,21822.15077636792,3158.1507763679183,auction
1781,2024-10-25 06:19:58,23,2761,19749.502095735483,3329.5020957354827,wholesale
1782,2023-08-07 20:27:03,23,2763,32910.9869353095,4158.986935309498,auction
1783,2023-08-24 15:48:12,24,2765,40057.73011011245,3632.7301101124467,auction
1784,2023-11-11 02:46:06,24,2766,39376.97351618013,5680.973516180129,wholesale
1785,2023-11-26 20:11:29,24,2769,42491.16080989696,4317.160809896959,auction
1786,2024-12-24 03:16:56,24,2770,26826.163882171473,3132.1638821714732,wholesale
1787,2024-04-03 01:21:44,24,2771,49382.83949221815,4479.839492218147,auction
1788,2025-01-25 21:35:08,24,2773,31968.519202154628,3426.519202154628,direct
1789,2024-04-25 11:41:10,24,2775,43556.39859566657,5902.398595666571,auction
1790,2025-08-18 13:09:44,24,2776,18000.73153114229,2104.73153114229,direct
1791,2024-01-04 22:00:47,24,2777,27103.102716920366,3225.102716920366,direct
1792,2025-03-31 20:34:51,24,2778,55015.781283887554,7396.781283887554,auction
1793,2025-09-05 22:46:23,24,2779,43358.60985158898,4145.609851588983,direct
1794,2024-07-11 21:26:39,24,2780,21124.571593058517,1833.5715930585175,wholesale
1795,2025-05-23 12:09:53,24,2781,39846.75030567304,4174.750305673042,direct
1796,2024-05-31 15:57:16,24,2782,22767.33109307625,2911.331093076249,wholesale
1797,2023-07-27 17:33:11,24,2783,44339.1574462059,5999.1574462059,direct
1798,2023-08-24 15:10:13,24,2784,20527.766620120226,3158.7666201202264,auction
1799,2024-10-05 10:45:56,24,2785,38110.18228116246,4680.182281162459,auction
1800,2023-05-22 01:38:29,24,2786,29146.841994265178,2523.841994265178,direct
1801,2025-09-15 17:18:02,24,2789,15795.247641194026,2652.247641194026,direct
1802,2025-04-29 04:46:58,24,2790,33647.792104934415,3432.792104934415,auction
1803,2023-07-20 05:27:07,24,2792,40554.772239018086,5775.772239018086,wholesale
1804,2023-07-09 18:05:02,24,2793,58850.67897826662,9184.678978266616,direct
1805,2025-07-30 22:22:28,24,2796,16233.691476203107,1552.6914762031065,wholesale
1806,2024-10-09 03:05:50,24,2797,31063.074950142644,5047.0749501426435,wholesale
1807,2024-06-29 10:58:14,24,2798,45048.29473614582,6939.294736145821,wholesale
1808,2023-11-10 10:34:12,24,2799,42381.026421636474,5243.026421636474,direct
1809,2025-11-20 23:30:42,24,2800,21537.621106549966,2672.6211065499665,direct
1810,2025-07-27 00:58:18,24,2802,27886.28934584617,4340.289345846169,wholesale
1811,2024-11-30 20:13:48,24,2805,12107.738334541142,1701.7383345411417,wholesale
1812,2025-07-02 21:19:11,24,2806,38739.87553050904,5529.875530509038,direct
1813,2024-10-07 02:23:13,24,2807,26727.60369361663,4429.603693616631,direct
1814,2024-12-08 07:48:47,24,2808,44141.0482565936,5133.048256593604,wholesale
1815,2024-01-03 22:11:37,24,2809,13207.295260744766,1254.295260744766,auction
1816,2025-04-03 17:30:10,24,2811,29019.85380908022,3326.8538090802213,auction
1817,2024-11-11 04:01:47,24,2812,47159.85285874186,4066.8528587418623,wholesale
1818,2024-12-14 16:10:35,24,2813,54674.98732527252,8784.987325272523,direct
1819,2024-06-14 22:29:31,24,2815,28127.082939811666,4397.082939811666,wholesale
1820,2023-09-30 13:14:00,24,2816,19658.32037352505,2614.32037352505,wholesale
1821,2024-10-01 09:36:05,24,2817,38346.964120766395,3956.9641207663954,direct
1822,2025-01-03 01:40:38,24,2819,48563.24780615135,4710.247806151347,auction
1823,2024-12-07 18:54:10,24,2820,52799.959815147595,5129.959815147595,direct
1824,2025-11-25 01:54:07,24,2821,20771.42281311828,3079.422813118279,direct
1825,2024-07-06 04:15:29,24,2822,38875.058870113346,3919.0588701133456,auction
1826,2023-05-18 09:41:50,24,2823,54104.44961552178,5586.4496155217785,wholesale
1827,2024-10-23 18:11:30,24,2824,19380.460044842264,2684.4600448422643,auction
1828,2025-04-02 02:46:19,24,2825,24908.869875437744,4191.869875437744,auction
1829,2025-02-05 02:16:32,24,2826,19666.810763924,1829.8107639240006,auction
1830,2024-06-24 21:57:46,24,2827,42590.300543646226,5661.300543646226,wholesale
1831,2024-12-01 23:23:40,24,2830,22650.966332360847,2449.9663323608474,wholesale
1832,2023-10-25 18:33:37,24,2832,43797.54591691369,6580.545916913688,direct
1833,2023-10-20 15:41:37,24,2833,46738.68615061096,5476.6861506109635,direct
1834,2025-02-11 11:02:57,24,2834,31647.684711607835,4102.684711607835,direct
1835,2024-01-09 11:48:58,24,2836,43599.5896259715,4421.589625971501,direct
1836,2023-10-12 03:06:43,24,2837,48510.97503899488,4964.975038994882,auction
1837,2023-11-03 23:01:32,24,2838,27753.030861134095,4197.030861134095,auction
1838,2026-02-03 17:15:01,24,2839,24891.204013715203,4139.2040137152035,wholesale
1839,2023-11-28 12:42:07,24,2842,45944.3521200455,4873.3521200455,direct
1840,2026-02-04 04:16:38,24,2844,43941.12242092767,5894.12242092767,direct
1841,2026-01-07 16:40:54,24,2845,28421.9478712924,4719.947871292399,wholesale
1842,2025-12-25 06:21:00,24,2848,49351.46078727214,7331.460787272139,wholesale
1843,2024-12-25 04:57:16,24,2849,12750.33706448457,2074.337064484571,auction
1844,2024-03-08 18:02:51,24,2850,49168.96602900257,8111.966029002571,wholesale
1845,2024-05-27 08:12:40,24,2852,44604.216364869506,7599.216364869506,wholesale
1846,2025-04-23 00:08:56,24,2854,40011.8171545655,5246.817154565499,direct
1847,2024-01-16 08:09:03,24,2855,50967.41541406361,4544.415414063609,wholesale
1848,2023-05-21 13:19:45,24,2858,53424.35753337476,7410.357533374758,direct
1849,2025-09-25 13:35:21,24,2860,19697.669287121502,1711.6692871215018,auction
1850,2023-03-20 07:48:42,24,2861,42367.37094365026,5652.370943650261,auction
1851,2024-06-11 03:29:40,24,2862,24159.123228739838,3133.123228739838,auction
1852,2024-01-19 20:39:41,24,2863,26520.096076283015,2993.0960762830146,auction
1853,2025-05-02 22:43:18,24,2864,53934.436551970495,9055.436551970495,direct
1854,2024-10-28 05:50:00,25,2865,23146.08477389334,3109.0847738933408,direct
1855,2025-05-15 10:38:13,25,2866,17531.229217622047,2107.229217622047,wholesale
1856,2023-09-13 07:58:48,25,2870,55731.07136564624,7718.071365646239,wholesale
1857,2025-08-21 00:41:24,25,2871,40416.90695217605,6280.906952176047,auction
1858,2025-12-06 20:41:23,25,2872,50876.7414055691,7912.741405569097,auction
1859,2023-09-10 17:50:49,25,2874,56706.252086030116,8465.252086030116,auction
1860,2023-08-02 17:46:47,25,2876,34565.99894762744,3744.9989476274422,wholesale
1861,2024-12-27 00:15:37,25,2878,59057.35842424079,10098.358424240789,auction
1862,2023-07-19 01:36:26,25,2880,54980.13197722357,5762.131977223573,auction
1863,2023-05-25 00:41:52,25,2881,34133.36021723989,3543.3602172398896,wholesale
1864,2023-12-08 04:04:17,25,2882,30336.775077172115,5149.775077172115,direct
1865,2025-04-15 03:44:53,25,2883,44225.48843915761,7414.488439157612,wholesale
1866,2024-02-17 16:20:27,25,2884,37893.12237128302,6032.122371283018,direct
1867,2024-03-02 21:37:05,25,2885,35068.06910824032,5801.069108240321,auction
1868,2026-02-06 19:15:57,25,2886,45037.00204384839,4200.002043848392,wholesale
1869,2024-11-06 23:31:09,25,2887,30232.569395788974,3373.5693957889744,direct
1870,2023-06-19 09:52:17,25,2891,19011.36806244976,3259.368062449761,direct
1871,2023-12-11 10:24:39,25,2892,30369.324101777587,3109.324101777587,direct
1872,2023-10-13 20:00:10,25,2893,53987.606587930175,7186.606587930175,wholesale
1873,2023-10-02 16:13:19,25,2894,20111.967550602767,3241.967550602767,wholesale
1874,2023-06-22 21:26:46,25,2895,53119.54583980912,7502.545839809121,wholesale
1875,2024-04-12 22:08:39,25,2896,34802.80620194116,4986.806201941159,direct
1876,2023-05-19 18:18:34,25,2898,14764.549904842477,1517.5499048424772,auction
1877,2025-03-03 23:56:26,25,2900,53658.44430337694,8836.444303376942,direct
1878,2025-01-20 04:15:44,25,2903,30238.296699551483,3376.2966995514835,auction
1879,2024-02-10 17:33:34,25,2904,42206.15045588195,3987.1504558819506,wholesale
1880,2025-11-07 11:45:32,25,2906,46395.520649730875,7504.520649730875,auction
1881,2024-07-29 11:46:08,25,2907,12053.946862425873,1535.9468624258734,auction
1882,2024-03-15 09:58:18,25,2911,28632.72603905697,3647.726039056972,wholesale
1883,2025-03-28 19:12:57,25,2912,56996.00175942333,8641.001759423329,auction
1884,2025-01-26 04:43:24,25,2913,53897.890628367706,8572.890628367706,wholesale
1885,2025-01-14 10:54:51,25,2914,18936.317220334917,1701.3172203349168,direct
1886,2024-07-03 01:03:54,25,2915,53705.153489640164,5964.1534896401645,auction
1887,2023-07-02 15:40:16,25,2916,14280.267373053053,1560.2673730530532,auction
1888,2025-12-17 09:15:36,25,2917,51535.33364027408,6910.333640274082,direct
1889,2023-07-12 22:23:21,25,2919,59437.88630171379,9663.886301713792,auction
1890,2024-12-02 05:08:42,25,2920,20114.592561888083,2414.592561888083,wholesale
1891,2025-07-04 06:07:22,25,2921,31457.254609101114,4918.254609101114,wholesale
1892,2024-07-18 05:35:57,25,2922,15437.85698550858,1725.8569855085807,direct
1893,2023-10-25 18:01:06,25,2923,26315.599884034626,3784.5998840346256,direct
1894,2026-01-13 12:48:20,25,2924,25393.84918355581,4319.849183555809,auction
1895,2024-02-06 10:32:08,25,2925,30098.61963960807,3404.6196396080704,wholesale
1896,2023-11-23 04:03:13,25,2926,12388.109706835941,1167.1097068359413,direct
1897,2025-05-05 16:48:41,25,2927,21125.418944137204,2090.4189441372037,auction
1898,2025-09-03 03:47:20,25,2928,46260.603843649566,6826.6038436495655,wholesale
1899,2025-07-15 20:02:36,25,2929,24732.321436171394,2507.3214361713945,wholesale
1900,2024-03-29 12:36:02,25,2931,38615.7651238971,4095.765123897101,direct
1901,2023-10-25 07:42:26,25,2932,58267.134127230616,9256.134127230616,wholesale
1902,2023-12-30 08:20:00,25,2933,36519.904934805796,4703.904934805796,direct
1903,2025-11-03 00:46:41,25,2934,39556.73895546113,4447.738955461129,auction
1904,2023-12-12 11:58:52,25,2935,16266.167297130269,2179.1672971302687,wholesale
