lead_id,created_at,dealer_id,source,inquiry_text,response_time_minutes,assigned_rep_id,converted,conversion_date,conversion_probability
5301,2025-09-12 07:00:40,19,website,Tisch wohl wie also Bauer tief kalt.,9.0,1,True,2025-09-22 07:00:40,0.5991991134384798
5302,2026-01-14 01:39:43,19,referral,Dazu neun Schuh wo.,70.0,3,True,2026-01-30 01:39:43,0.18673106082405566
5303,2023-10-02 04:55:00,19,referral,Ball natürlich Auto alt rennen wir Buch jung.,35.0,1,True,2023-10-24 04:55:00,0.4513033939514156
5304,2023-05-21 13:34:30,19,referral,Stehen ihm neun spät.,70.0,1,True,2023-06-04 13:34:30,0.49191355885216914
5305,2025-04-06 14:40:50,19,email,Verkaufen sofort grün gelb rennen fragen.,13.0,1,True,2025-04-18 14:40:50,0.8123449154926002
5306,2023-08-16 03:41:42,19,referral,Rad fahren werfen Milch bekommen.,112.0,2,False,,0.32763529916493384
5307,2023-05-30 19:52:34,19,email,Heißen mal blau jetzt las erzählen kalt.,73.0,2,True,2023-06-08 19:52:34,0.4157632388552126
5308,2024-12-17 14:31:20,19,email,Finden nennen Vater Sommer hängen aber.,54.0,4,True,2025-01-06 14:31:20,0.7920429806104622
5309,2025-11-22 23:01:20,19,email,Wohnung mehr Haare beim offen.,20.0,4,False,,0.8270327297110234
5310,2024-03-11 03:26:25,19,email,Neun doch hinein mehr nur dein wieder dort.,116.0,5,True,2024-04-01 03:26:25,0.7840044308836344
5311,2024-10-18 21:53:58,19,referral,Nein über haben immer wohnen.,60.0,4,False,,0.6183589038695777
5312,2023-06-15 05:31:16,19,email,Nacht überall unter laufen.,88.0,4,False,,0.8829296760922873
5313,2025-12-07 04:02:28,19,website,Will setzen werden fröhlich voll müde nach.,110.0,1,True,2025-12-23 04:02:28,0.33462591723213625
5314,2026-01-23 02:18:02,19,website,Wenig Schnee nein zusammen darin Fuß.,86.0,1,True,2026-02-07 02:18:02,0.7403206645011667
5315,2023-07-20 21:20:41,19,website,Seite Fußball damit Sache kein Feuer.,35.0,1,False,,0.7285882852304602
5316,2023-07-09 22:53:02,19,referral,Denken Stadt klettern ihn Angst.,85.0,3,True,2023-07-24 22:53:02,0.6081710230651376
5317,2024-07-29 23:04:03,19,website,Kurz Essen sitzen Licht Sache gleich.,119.0,4,False,,0.25671446022095434
5318,2023-11-05 13:45:12,19,website,Doch genau Spaß fragen.,77.0,2,True,2023-12-04 13:45:12,0.4079173463638671
5319,2023-09-29 00:48:11,19,email,Monat bin öffnen schwarz finden.,97.0,3,False,,0.42686318993764616
5320,2023-12-16 23:23:14,19,website,Herr nass letzte nicht möglich.,59.0,5,True,2023-12-28 23:23:14,0.7478849940777333
5321,2024-10-10 13:02:07,19,website,Mich an Milch turnen am gab.,100.0,3,True,2024-10-21 13:02:07,0.24357962573721625
5322,2024-04-12 08:04:29,20,email,Ging Dorf gewinnen scheinen.,34.0,4,False,,0.30590405278566624
5323,2025-10-01 23:11:43,20,referral,Sprechen von springen.,7.0,2,False,,0.23660383911370114
5324,2023-12-31 07:22:56,20,website,Kennen laufen arbeiten dort.,68.0,2,True,2024-01-26 07:22:56,0.4929802728257503
5325,2026-01-10 04:39:55,20,email,Vorbei richtig bauen ob hoch Arzt ihn.,20.0,1,True,2026-01-30 04:39:55,0.5406416959052164
5326,2024-07-30 18:14:09,20,email,Schön es gestern weil.,78.0,5,False,,0.37023173963020684
5327,2023-05-26 03:31:19,20,referral,Oben dumm einigen.,57.0,3,False,,0.8803423420459725
5328,2025-04-14 00:44:18,20,website,Gar sofort dich los dabei Familie.,26.0,4,False,,0.3767245929747318
5329,2025-03-03 16:42:40,20,website,Hinein fehlen Sache dort schlimm nicht gegen wollen.,70.0,3,True,2025-03-08 16:42:40,0.4586854664517429
5330,2025-06-06 04:18:49,20,website,Denn sieht glücklich Buch schlimm.,52.0,4,False,,0.25548408039642123
5331,2024-06-27 12:45:46,20,referral,Als viel kurz seit schnell.,18.0,2,True,2024-06-29 12:45:46,0.7001926051341837
5332,2024-01-08 03:17:12,20,website,Sie Zeit Name Teller rund schreiben.,93.0,1,True,2024-01-30 03:17:12,0.46246480640137333
5333,2025-07-12 01:50:24,20,referral,Müssen machen arbeiten hinein lachen.,80.0,3,False,,0.574096807918637
5334,2024-06-06 21:51:41,20,email,Klettern leicht Minutenmir.,89.0,3,False,,0.8538734987650148
5335,2025-08-04 20:27:52,20,referral,Neben bekommen zusammen verstecken.,38.0,5,True,2025-08-29 20:27:52,0.26040842303853395
5336,2024-04-20 19:40:51,20,referral,In denn sechs damit Vogel kurz an.,67.0,3,True,2024-04-30 19:40:51,0.31752779682200927
5337,2025-07-12 14:53:35,20,referral,Weihnachten sie mein lieb hat nass bin.,96.0,4,True,2025-07-20 14:53:35,0.5408764603337766
5338,2024-09-11 22:12:03,20,referral,Zurück Ding Vogel.,114.0,3,True,2024-09-20 22:12:03,0.2204533995540106
5339,2026-01-06 18:11:13,20,website,Nein Sonntag daran gleich sofort.,39.0,2,True,2026-02-04 18:11:13,0.14444739832332118
5340,2025-04-13 21:52:05,20,referral,Glauben schauen leise.,68.0,3,False,,0.2598355256030207
5341,2025-04-13 12:37:42,20,website,Vom sieht ich hoch.,69.0,1,False,,0.8392455586155108
5342,2024-12-11 01:37:18,20,website,Nichts er rechnen Familie.,66.0,2,True,2024-12-20 01:37:18,0.502153920433431
5343,2025-06-02 04:42:54,20,referral,Beim Ding dick Glas.,38.0,3,True,2025-06-20 04:42:54,0.7742000351197845
5344,2024-04-19 03:16:31,20,website,Oder überall um sonst Herz richtig nur Tier.,24.0,5,False,,0.34171111024285494
5345,2026-02-07 01:24:03,20,email,Klettern reiten Stelle.,90.0,5,False,,0.1852500745619496
5346,2025-11-14 15:42:00,20,email,Stadt kaufen wie leicht nichts weiter etwas oben.,51.0,3,False,,0.233901108182691
5347,2023-09-08 22:13:27,20,referral,Ja Lehrerin einfach vergessen.,71.0,4,False,,0.11719449894347785
5348,2023-04-06 02:55:31,20,referral,Von fangen noch.,39.0,2,False,,0.38441271280420974
5349,2023-07-13 12:21:39,20,referral,Haben einigen Schluss weinen.,73.0,2,False,,0.442777141859222
5350,2025-02-25 14:22:45,20,website,Kurz werfen dazu vom.,41.0,5,True,2025-03-15 14:22:45,0.18294163277769515
5351,2023-12-14 22:44:54,20,referral,Essen Mutter Monate ohne besser gibt Mama.,31.0,3,False,,0.19621707373049216
5352,2025-09-27 14:23:05,20,referral,Drehen antworten tot Stunde dazu wünschen.,80.0,3,False,,0.3381183828319998
5353,2025-09-04 05:09:03,20,email,Sehen legen vergessen gefährlich.,46.0,1,True,2025-09-21 05:09:03,0.4523095983900308
5354,2025-02-10 20:35:07,20,website,Schenken weiß unser drei Gesicht will Teller.,29.0,4,False,,0.8895569292814586
5355,2025-02-11 14:49:27,20,email,Hin sieben nehmen allein Zimmer Haus Glas.,83.0,5,True,2025-02-26 14:49:27,0.4249179318490577
5356,2024-09-11 20:59:02,20,referral,Müde Papa das rufen Bein packen darin selbst.,116.0,2,True,2024-09-22 20:59:02,0.5418460354886933
5357,2025-04-26 12:01:47,20,referral,Woche Zeitung dein Glas Name.,101.0,3,False,,0.5739623358086855
5358,2024-05-26 12:10:55,20,referral,Stehen Zeitung Leute schlagen.,71.0,5,True,2024-06-24 12:10:55,0.18839803496163876
5359,2024-07-04 08:16:39,20,referral,Müssen Wagen bis Wort reiten Nase antworten.,90.0,4,True,2024-07-11 08:16:39,0.8607581287274438
5360,2023-09-19 10:09:20,20,email,Als bleiben nehmen Tür glauben stellen.,48.0,1,True,2023-10-05 10:09:20,0.37021821624408835
5361,2025-07-06 01:14:09,20,website,Angst schreien schauen.,70.0,4,False,,0.7793809016659069
5362,2025-02-10 23:01:59,20,website,Haben merken Tisch rot Milch Sonne Fisch.,56.0,5,False,,0.47865885483161097
5363,2023-08-30 15:14:56,20,website,Arzt Zeit danach zeigen.,61.0,4,True,2023-09-27 15:14:56,0.5172890121037573
5364,2025-10-11 22:42:37,20,website,Mal und Oma helfen.,60.0,3,True,2025-10-29 22:42:37,0.5152708020041409
5365,2025-06-07 08:00:51,20,referral,Krank ganz nein Wagen.,113.0,1,True,2025-06-16 08:00:51,0.7762137185443727
5366,2024-06-06 17:05:09,20,email,Bein hinter leise nass war las.,65.0,4,True,2024-06-16 17:05:09,0.5105820196544262
5367,2023-10-18 20:06:34,20,referral,Sind ein Sache Woche.,64.0,3,False,,0.5351646072639397
5368,2025-11-07 19:42:30,20,email,Leben Tür wenn rechnen.,16.0,5,True,2025-11-25 19:42:30,0.602407199331835
5369,2023-09-26 17:29:48,20,website,Auf Sache Zeitung schwarz.,101.0,4,True,2023-10-22 17:29:48,0.24568959377664934
5370,2023-08-26 17:44:34,20,website,Vergessen sollen Sache Bild Stein schauen.,117.0,2,True,2023-08-27 17:44:34,0.2683113529172647
5371,2024-03-23 00:46:28,20,website,Einfach nass glauben Vater möglich Familie beide gibt.,62.0,1,False,,0.7432708575635018
5372,2025-07-24 10:56:06,20,website,Einige Abend machen Maus verlieren dafür kam wirklich.,21.0,5,False,,0.6278657707492822
5373,2023-06-19 06:17:43,20,referral,Heißen schlafen treffen Ding ganz nein das.,64.0,4,True,2023-07-10 06:17:43,0.6977028236432332
5374,2025-12-06 06:43:44,20,referral,Bis krank Bauer dein hin leise endlich.,10.0,4,True,2025-12-20 06:43:44,0.70855956618331
5375,2023-06-04 01:17:25,20,email,Dürfen draußen gehen an jeder Abend.,96.0,3,False,,0.33530693782441673
5376,2024-04-30 09:51:23,20,email,Lange endlich einfach Stelle man heißen halten auch.,80.0,3,False,,0.6120961453331155
5377,2023-12-23 12:37:18,20,referral,Geschichte wirklich mit schlafen weinen Arzt Bruder.,23.0,1,True,2024-01-09 12:37:18,0.745445828145998
5378,2024-08-25 07:15:01,20,email,Mehr Opa sieben Bett nicht Geschenk Schüler sieht.,67.0,3,True,2024-09-24 07:15:01,0.6957286885894175
5379,2023-10-19 01:08:06,20,website,Schüler dann klein.,111.0,4,False,,0.8774276472444769
5380,2023-03-08 07:13:43,20,referral,Mehr singen gar daran wichtig.,95.0,2,False,,0.10955025647302846
5381,2025-04-26 10:51:48,20,referral,Voll tragen davon Apfel schön Bett schlafen wichtig.,21.0,5,False,,0.2487468480092858
5382,2025-12-18 12:25:55,20,referral,Anfangen so Zug Haus merken.,105.0,2,True,2025-12-19 12:25:55,0.15063101226706907
5383,2023-10-02 07:21:08,20,referral,So später holen.,119.0,1,False,,0.2817771474862464
5384,2024-04-26 05:38:45,20,referral,Warten Flasche bis Pferd darin Stadt Eis.,64.0,2,True,2024-04-30 05:38:45,0.6865064059336328
5385,2023-05-14 00:58:31,20,referral,Papa durch gut Essen zehn liegen.,103.0,1,False,,0.7064478773249377
5386,2024-11-04 19:11:14,20,website,Fährt wünschen tief fröhlich Feuer warten gehen oder.,22.0,5,False,,0.6886671659225615
5387,2024-08-15 00:42:11,20,referral,Darin oben Stadt Stunde.,70.0,1,True,2024-09-05 00:42:11,0.7712990427464111
5388,2024-02-03 15:08:23,20,website,Erklären Geschenk der bald.,116.0,4,True,2024-02-12 15:08:23,0.6139424841315748
5389,2023-12-05 04:53:12,20,referral,Loch halten Erde Rad damit was wollen.,38.0,1,False,,0.23035197172673644
5390,2025-06-06 16:13:37,20,website,Warm fragen oben halten ganz Weg.,27.0,4,False,,0.45926823229338154
5391,2024-09-30 07:42:21,20,referral,Meer seit leicht Feuer.,32.0,2,False,,0.4090072588231073
5392,2023-07-20 01:28:55,20,email,Ob gehen schlafen Stunde dafür Seite.,40.0,3,False,,0.2594654180553837
5393,2024-04-25 17:08:39,20,website,Apfel nicht wünschen schon.,38.0,5,True,2024-05-06 17:08:39,0.8286476133655337
5394,2023-06-17 08:45:04,20,email,Weg schreiben ob tun zu davon neben.,60.0,5,False,,0.592794027663316
5395,2025-09-13 21:57:09,20,email,Hinter Sonntag sicher mit wichtig Flasche ab.,108.0,5,False,,0.6789165121706657
5396,2024-03-28 20:21:02,20,website,Schon gleich Schule fragen.,73.0,5,True,2024-03-30 20:21:02,0.12478347557214438
5397,2025-11-20 10:51:01,20,referral,Wohnung kalt hängen sieben durch stehen.,118.0,3,True,2025-12-09 10:51:01,0.5229367585955164
5398,2025-09-29 05:52:39,20,website,Teller neun Brief danach sieben kaufen schlimm Stück.,117.0,1,True,2025-10-29 05:52:39,0.5175305362622157
5399,2024-03-13 17:40:33,20,website,Hinein Sonntag wahr fünf sehr Baum.,23.0,4,False,,0.2737673997337864
5400,2026-01-19 02:01:01,20,email,Auch Luft schlagen daran setzen doch fertig.,73.0,1,False,,0.2756724477888439
5401,2023-11-04 08:16:14,20,website,Vor zehn grün öffnen sollen.,49.0,5,True,2023-12-01 08:16:14,0.747748271593329
5402,2025-03-24 22:16:04,20,referral,Von sonst darauf weg vor dick neben.,78.0,2,False,,0.5049079889589937
5403,2023-07-03 11:32:44,20,referral,Und freuen oben Vater Milch lachen.,42.0,5,False,,0.1864730928465738
5404,2025-11-12 16:32:07,20,referral,War Glück nein Zahl gelb über.,98.0,1,True,2025-11-18 16:32:07,0.17092378707124595
5405,2025-07-20 22:45:06,20,email,Setzen brauchen den reich waschen schwer Familie.,35.0,5,True,2025-08-09 22:45:06,0.18632931833245545
5406,2024-06-30 02:03:48,20,email,Warten Kind lesen Tag schlafen öffnen leise mein.,24.0,1,False,,0.7367591806267992
5407,2025-09-27 04:47:04,20,website,Weil kann darauf klettern durch Teller Sommer Meer.,62.0,2,False,,0.3469357236773858
5408,2025-03-27 03:10:15,20,website,Freude dürfen dafür Ball glücklich dich.,7.0,2,True,2025-04-26 03:10:15,0.7393217679981626
5409,2024-05-15 07:54:32,20,email,Weg warum kalt.,100.0,2,True,2024-06-13 07:54:32,0.8149231179355346
5410,2025-07-30 04:12:58,20,referral,Milch wirklich Hilfe ein versuchen.,16.0,4,False,,0.15509198111155076
5411,2024-09-10 17:03:49,20,referral,Feuer Wetter Seite spät Abend sich.,86.0,1,True,2024-10-10 17:03:49,0.3121429563922149
5412,2025-12-06 02:02:14,20,email,Acht ja fast vor zurück müssen.,109.0,1,True,2025-12-13 02:02:14,0.6425764238689127
5413,2023-12-09 04:48:37,20,referral,Auf arbeiten Nacht heraus.,51.0,2,True,2023-12-12 04:48:37,0.4392076006602388
5414,2023-08-14 12:41:43,20,referral,Wichtig Wagen Zeit schaffen.,99.0,2,True,2023-09-10 12:41:43,0.26894880271966737
5415,2023-09-04 22:27:59,20,website,Sich ohne hart schicken Jahr Papa den.,113.0,4,True,2023-09-12 22:27:59,0.5182507895915194
5416,2025-03-17 15:06:19,20,email,Gar Meer Abend Gott führen wenn blau Bett.,51.0,1,False,,0.19549855850493092
5417,2024-03-08 21:51:41,20,website,Frage darauf kennen glauben antworten schauen bald.,105.0,5,True,2024-03-18 21:51:41,0.11760935018074276
5418,2025-12-16 22:24:17,20,website,Mich dich unter.,7.0,3,False,,0.12129105903494129
5419,2023-12-19 15:40:08,20,email,Schreien machen kein Teller.,9.0,5,False,,0.3676980785998919
5420,2024-09-09 09:19:02,20,referral,Weiß für Platz sieben schlecht.,25.0,2,False,,0.8995259285014785
5421,2023-09-18 18:20:27,20,email,Krank helfen rufen.,79.0,1,False,,0.16468884112040189
5422,2023-10-24 10:01:07,20,email,Affe Blume Wald acht Zug sieht braun.,102.0,4,False,,0.5191551103819666
5423,2024-09-13 12:51:50,20,website,Gut tot bauen weit gesund Schnee.,27.0,3,True,2024-09-19 12:51:50,0.7112876174179089
5424,2025-08-30 05:11:46,20,email,Schlecht uns dumm Rad laut weiß.,92.0,4,True,2025-09-12 05:11:46,0.17139667352518187
5425,2025-05-30 05:11:58,20,email,Bauer also versuchen Wiese Weihnachten kennen Straße Garten.,41.0,4,True,2025-06-21 05:11:58,0.24906209179713087
5426,2024-08-29 09:15:04,20,referral,Uhr reiten Nase so.,83.0,1,False,,0.5282141487208533
5427,2025-02-04 20:48:09,20,website,Vorbei Brief gehen kalt zwischen.,92.0,3,True,2025-03-06 20:48:09,0.29291746552902503
5428,2024-03-21 21:18:26,20,email,Gut Mann Tag glücklich.,119.0,2,True,2024-04-08 21:18:26,0.6842015456054965
5429,2026-01-19 06:17:31,20,referral,Uns Küche See warten rufen hat.,85.0,3,False,,0.5764090972001984
5430,2025-04-14 01:34:53,20,referral,Nehmen Feuer merken fragen Brot.,49.0,5,True,2025-04-17 01:34:53,0.2527902735564025
5431,2023-08-21 09:02:50,20,email,Dem Lehrerin Sohn treffen.,47.0,4,False,,0.24532331036817184
5432,2023-04-01 16:44:00,20,website,Den nie Küche weiß vom Buch trinken.,84.0,5,False,,0.4134512381637623
5433,2025-09-07 09:49:55,20,email,Zurück am damit einige baden suchen acht.,120.0,3,True,2025-09-08 09:49:55,0.5801956668542524
5434,2024-08-01 04:50:15,20,email,Lehrerin leise mein gestern schicken Mutter Mensch.,21.0,1,False,,0.8781822017770645
5435,2024-02-27 15:10:42,20,email,Kommen sie natürlich sicher verlieren genau.,108.0,2,True,2024-03-22 15:10:42,0.6938162322414183
5436,2023-12-12 07:37:59,20,email,Kennen langsam warum Onkel.,98.0,1,True,2024-01-02 07:37:59,0.7398327771893298
5437,2025-12-17 02:14:27,20,website,Schon Mama richtig holen Nase her.,55.0,2,True,2026-01-10 02:14:27,0.6119661791443386
5438,2025-06-29 20:25:20,20,referral,Warum der heraus mich er klettern Freund.,75.0,4,True,2025-07-20 20:25:20,0.2269900040343245
5439,2025-07-17 15:30:11,20,referral,Kalt Apfel hinein Brief gestern verstecken.,82.0,4,True,2025-08-02 15:30:11,0.40261405554532315
5440,2023-07-05 07:41:47,20,website,Papa sollen Ding Maus.,116.0,1,True,2023-07-20 07:41:47,0.19875812682071078
5441,2023-04-15 20:17:08,20,email,Brauchen lange vom Lehrerin ab ich.,31.0,5,True,2023-04-27 20:17:08,0.3604618256751596
5442,2024-10-05 14:09:13,20,email,Bei denn setzen Fußball.,6.0,4,False,,0.8983151310224361
5443,2023-02-23 23:01:39,20,email,Grün Beispiel Blume ihr sehr ein Geschichte.,42.0,5,True,2023-03-13 23:01:39,0.31977892365837735
5444,2023-10-06 16:22:39,20,website,Apfel verstecken müssen er scheinen schwimmen drei.,107.0,2,True,2023-10-08 16:22:39,0.8024584894408487
5445,2025-01-13 13:11:03,20,email,Schlafen von man gestern Haus unten alt.,103.0,1,True,2025-01-19 13:11:03,0.5337695706524881
5446,2023-10-01 01:28:19,20,referral,Eis lieb vorbei durch.,38.0,4,False,,0.3599283045756957
5447,2025-12-10 21:19:17,20,website,Woche Apfel Herr fangen.,111.0,4,True,2026-01-05 21:19:17,0.6807716026772034
5448,2024-04-26 14:03:13,20,email,Sehen Affe sie damit hoch Meer Platz heraus.,43.0,4,False,,0.4778299882670799
5449,2025-03-01 05:37:02,20,email,Brief anfangen Eltern Name.,87.0,2,True,2025-03-31 05:37:02,0.5627079981109636
5450,2024-11-01 17:01:20,20,website,Tun warum halbe drehen müde zurück.,94.0,4,False,,0.3329633546199212
5451,2025-10-14 13:26:53,20,email,Wie hart bald.,89.0,3,True,2025-10-20 13:26:53,0.5845727130101593
5452,2024-10-01 00:12:12,20,website,Kurz fahren später lachen.,92.0,1,True,2024-10-16 00:12:12,0.7866295904831383
5453,2025-06-09 00:29:36,20,website,Gerade ins rechnen.,50.0,4,False,,0.8132306995317506
5454,2025-08-27 06:54:31,20,website,Hören Stelle Wort glauben.,92.0,4,True,2025-09-15 06:54:31,0.43498543190093397
5455,2024-10-28 00:36:13,20,website,Vogel dumm Hase steigen sehen ließ werfen.,33.0,4,False,,0.2619603098109985
5456,2023-05-26 06:42:02,20,website,Jahr leise denn zeigen sofort.,103.0,2,True,2023-06-08 06:42:02,0.1217444178324107
5457,2025-07-28 11:25:49,20,website,Ich wenig führen gewinnen.,95.0,5,True,2025-08-13 11:25:49,0.3375780442901023
5458,2025-03-30 11:26:56,20,referral,Als Schnee will Mutter groß.,102.0,5,False,,0.260464452683719
5459,2024-05-09 20:25:30,20,website,Tragen hoch denken Blume wenig.,83.0,3,False,,0.39635021428756656
5460,2024-06-26 20:17:41,20,website,Dauern Mutter neu ihm lustig.,105.0,4,True,2024-07-21 20:17:41,0.7127980080924609
5461,2025-03-20 17:04:33,20,email,Stark voll Sohn etwas Spaß.,70.0,4,False,,0.7538009660446766
5462,2025-02-10 03:10:27,20,referral,Noch rufen endlich darauf Sonntag anfangen stellen.,84.0,2,True,2025-02-17 03:10:27,0.6548909001513217
5463,2023-12-05 05:47:00,20,email,Fallen danach fragen tief schon Monat groß.,111.0,3,False,,0.7065850821770294
5464,2025-04-16 05:43:16,20,email,Ab gegen reiten Gesicht vor.,72.0,2,True,2025-05-15 05:43:16,0.47891888976227226
5465,2024-11-28 16:14:01,20,website,Tief bald endlich beim.,80.0,1,True,2024-12-28 16:14:01,0.22793990485098758
5466,2025-10-18 17:52:19,20,email,Schwester tot neu Brief früher schlagen Wissen.,92.0,3,True,2025-11-15 17:52:19,0.6007464479546465
5467,2023-09-27 23:18:24,20,referral,Nichts Tisch Leben machen.,82.0,4,False,,0.6257045682413327
5468,2025-11-03 00:10:31,20,website,Essen früher essen singen zwei Schluss neun.,69.0,2,False,,0.5116705008941197
5469,2025-03-11 11:24:13,20,email,Sich einigen Vogel Mensch Beispiel versuchen.,51.0,5,False,,0.11157752890706521
5470,2023-07-16 20:35:54,20,email,Erschrecken wieder öffnen Tür mit damit dazu selbst.,27.0,4,True,2023-08-08 20:35:54,0.6455089079464977
5471,2025-02-06 21:44:03,20,website,Ferien darauf machen aus viel durch.,69.0,3,False,,0.4218634483952389
5472,2025-01-10 09:34:57,20,email,Schwer Ende wahr lesen früher noch ja.,56.0,3,True,2025-01-20 09:34:57,0.832471340573033
5473,2024-08-09 10:28:54,20,website,Versuchen mit plötzlich.,68.0,5,False,,0.32516415992979664
5474,2025-08-28 04:07:58,20,website,Kopf dunkel es nimmt.,30.0,1,True,2025-09-12 04:07:58,0.654001662308299
5475,2024-04-03 22:46:35,20,email,Sache nimmt ab turnen gehören Bein.,84.0,5,False,,0.8955778586898937
5476,2023-07-02 09:40:14,20,referral,Oder klettern blau vom Brot.,10.0,1,False,,0.2590069862802036
5477,2024-10-20 07:53:28,20,referral,Papa vielleicht nein hinein Sommer warm jetzt.,9.0,3,True,2024-11-04 07:53:28,0.33106674465840547
5478,2023-08-10 07:48:31,20,email,Tante fahren im unten schön verstehen müssen.,36.0,2,False,,0.5090965191339641
5479,2025-09-28 15:07:55,20,email,Nächste Geschenk seit ein finden aber.,113.0,5,True,2025-10-15 15:07:55,0.8602736947566122
5480,2023-09-29 23:53:48,20,email,Ball vor Sonntag zurück Monate stark gerade.,32.0,4,True,2023-10-02 23:53:48,0.1974282322227773
5481,2024-07-29 14:01:33,20,referral,Scheinen glücklich ein.,8.0,3,True,2024-08-26 14:01:33,0.5637219151206824
5482,2023-07-31 22:30:22,20,email,Essen der lange werden alt Zeitung.,40.0,3,True,2023-08-30 22:30:22,0.8657623302435767
5483,2025-01-15 02:06:00,20,email,Sitzen Schule steigen Auge Meer blau gelb.,48.0,3,True,2025-01-22 02:06:00,0.6534128199671171
5484,2026-01-21 04:56:56,20,referral,Nur Stadt Minutenmir oft Mama noch Meer.,91.0,4,False,,0.5858681288137062
5485,2023-07-18 01:34:24,20,website,Minutenmir finden Arzt denn gehören.,114.0,5,True,2023-08-15 01:34:24,0.29082254751529735
5486,2024-08-08 19:04:33,20,email,Dazu den ob Ding her schon oder.,120.0,5,False,,0.41913512042710266
5487,2024-01-04 20:56:46,20,referral,Ganz wo Schüler Schwester.,93.0,3,False,,0.7973284267576064
5488,2024-08-01 20:26:32,20,referral,Tragen kennen fünf.,61.0,5,False,,0.46495400194424474
5489,2024-07-14 08:21:22,20,email,Bauer Bild nach fahren.,22.0,2,True,2024-07-17 08:21:22,0.16202708974550672
5490,2025-01-30 10:08:31,20,website,Fährt Polizei treffen gar.,75.0,4,True,2025-02-25 10:08:31,0.2913955966649274
5491,2024-12-18 21:08:04,20,referral,Und Finger weiter springen.,58.0,5,True,2025-01-15 21:08:04,0.26448532570369
5492,2023-02-17 23:05:52,20,email,Doch zurück erst dafür Tür Platz stehen.,8.0,4,False,,0.2977710335501754
5493,2024-02-01 23:19:08,20,website,Da Garten Onkel drehen Frau Polizei.,32.0,5,False,,0.28518832790429977
5494,2025-10-06 13:12:22,20,email,Blume Leute nach hoch.,33.0,1,True,2025-10-28 13:12:22,0.7799942574132551
5495,2023-05-12 17:07:03,20,email,Fast Beispiel offen bauen.,46.0,3,True,2023-05-30 17:07:03,0.5838274706933013
5496,2025-03-05 16:19:29,20,website,Machen Ding wohnen warten.,70.0,2,True,2025-04-02 16:19:29,0.5105884438311228
5497,2025-06-15 09:14:26,20,email,Im schauen wieder nur es müde zur Abend.,28.0,4,True,2025-07-15 09:14:26,0.5656765339763169
5498,2023-09-01 08:23:49,20,email,Gern darauf finden Erde die verlieren.,92.0,1,True,2023-09-08 08:23:49,0.8326391279313645
5499,2024-12-03 06:39:41,20,referral,Hart Platz Baum zusammen ein neu.,99.0,3,False,,0.12695550557752072
5500,2024-09-28 15:55:52,20,website,Zusammen gern spät schlecht.,83.0,3,False,,0.4830685794839781
5501,2025-05-25 17:18:47,20,email,Bis turnen wohl bringen beißen gefährlich auf Platz.,85.0,3,False,,0.7017886449295235
5502,2025-01-22 20:17:43,20,email,Stellen Baum vom kann fiel Monate gehen zusammen.,22.0,4,True,2025-02-11 20:17:43,0.18556612502412717
5503,2025-04-19 14:25:56,20,referral,Fünf schlecht halten hoch sagen sicher.,98.0,2,True,2025-05-10 14:25:56,0.3905291639548495
5504,2025-10-16 02:47:04,20,website,Fußball beißen wenn frei los.,88.0,5,True,2025-10-25 02:47:04,0.6529321898490258
5505,2023-12-04 11:39:37,20,email,Hunger schlecht früher erklären gesund.,22.0,2,False,,0.38759052843702824
5506,2025-07-06 14:22:04,20,referral,Glauben Wasser aus.,91.0,3,True,2025-07-29 14:22:04,0.6638850980400914
5507,2025-10-19 08:18:44,20,email,Kennen neben damit merken Sonntag Freund bald.,114.0,4,False,,0.7146313896719269
5508,2025-05-27 23:08:16,20,email,Sache Schüler kurz Wetter.,98.0,5,False,,0.7775870168596749
5509,2023-02-15 21:13:27,20,email,Besser Tür Schiff plötzlich deshalb Sonne den.,72.0,2,True,2023-02-21 21:13:27,0.16224257382760882
5510,2025-10-08 10:34:39,20,email,Gerade Lehrerin dafür.,5.0,1,False,,0.8660533364327657
5511,2025-03-17 00:21:35,20,email,Selbst drei wichtig.,14.0,2,True,2025-03-20 00:21:35,0.4745128603733696
5512,2025-03-06 13:57:28,20,website,Etwas oder Rad wünschen.,8.0,2,True,2025-03-16 13:57:28,0.1431030254187852
5513,2024-12-27 23:30:14,20,referral,Gern genau sie doch Fenster Leben.,25.0,4,True,2025-01-13 23:30:14,0.5065787559548659
5514,2024-04-18 10:53:56,20,referral,Unter fehlen im Blume kalt bei.,84.0,3,True,2024-04-19 10:53:56,0.3212500513526235
5515,2024-09-01 02:06:17,20,website,Müde los Arzt nimmt sieht in.,10.0,2,False,,0.6441028124267495
5516,2025-03-04 13:19:24,20,email,Zug heiß Meer unser.,108.0,3,False,,0.7553772167453051
5517,2025-09-19 03:59:21,20,referral,Setzen Schwester denn laut letzte.,99.0,5,False,,0.13993113599901072
5518,2026-01-07 08:05:29,20,email,Schicken Straße Welt dafür Ball.,117.0,2,True,2026-01-11 08:05:29,0.7966631667645057
5519,2026-02-09 09:58:47,20,website,Fenster Herr Vater einige Fuß Opa wollen.,117.0,3,True,2026-02-14 09:58:47,0.16863001123033666
5520,2026-01-27 05:57:18,20,email,Klein Straße gegen gelb die gehören.,79.0,4,True,2026-02-23 05:57:18,0.2625062669614742
